Id,CodProv,CA,Porc,Superficie
7312,47,7,10.5263157894737,24.0949069296875
7313,47,7,1.52671755725191,20.0762044143066
7314,47,7,5.40540540540541,37.2142142526855
7315,47,7,7.88954635108481,32.5135016064453
7316,47,7,3.07692307692308,53.6365846826172
7317,47,7,2.94117647058824,61.6368372905273
7318,47,7,7.85758133824432,107.484105269775
7319,47,7,7.49911878745153,52.0992359067383
7320,47,7,1.53846153846154,86.4494473552246
7321,47,7,6.55737704918033,48.679966043457
7322,47,7,4.91803278688525,26.9669060910645
7323,47,7,17.0212765957447,33.672007140625
7324,47,7,12.2448979591837,22.6613932504883
7325,47,7,5.38461538461539,89.8775004526367
7326,47,7,6.48148148148148,21.9511546887207
7327,47,7,5.70042449969679,274.375913565918
7328,47,7,10.6623664195629,271.79309249707
7329,47,7,7.49531542785759,207.860724008301
7330,47,7,2.7027027027027,33.8957250744629
7331,47,7,2.80373831775701,42.0486586118164
7332,47,7,3.38983050847458,64.0349620124512
7333,47,7,5.25990099009901,82.2780198378906
7334,47,7,4.70588235294118,54.6554679899902
7335,47,7,4.91803278688525,61.3444657683105
7336,47,7,5.71428571428571,106.304814661133
7337,47,7,7.77777777777778,76.9538719755859
7338,47,7,0,27.106874392334
7339,47,7,5.36912751677852,28.6525542399902
7340,47,7,5.86666666666667,56.1355254279785
7341,47,7,5.34682080924856,114.786273909424
7342,47,7,1875,34.316898232666
7343,47,7,4.1958041958042,39.7193903786621
7344,47,7,7.44985673352436,224.06148536084
7345,47,7,3.85852090032154,63.4303988891602
7346,47,7,7.51633986928105,52.5774213618164
7347,47,7,6.36908002177463,229.393334378418
7348,47,7,4.739336492891,44.5824747966309
7349,47,7,1.61290322580645,28.8208752810059
7350,47,7,4.80769230769231,58.218806203125
7351,47,7,8.06451612903226,79.9934090083008
7352,47,7,5.64726324934839,101.235754438232
7353,47,7,7.67156128258915,54.5531740883789
7354,47,7,1.02040816326531,92.7359141345215
7355,47,7,8.12840247794256,136.230407859863
7356,47,7,5.16129032258065,118.951213114014
7357,47,7,3.16455696202532,100.163166241211
7358,47,7,3.50877192982456,53.8348559033203
7359,47,7,0.537634408602151,38.1711002824707
7360,47,7,2.02020202020202,42.0461499611816
7361,47,7,5.61056105610561,89.9854958132324
7362,47,7,4.11405295315682,114.872224297852
7363,47,7,5.04504504504505,62.2938483500977
7364,47,7,6.81818181818182,49.6976214123535
7365,47,7,1.66666666666667,36.8806379611816
7366,47,7,1.72413793103448,19.1478675842285
7367,47,7,3.92156862745098,50.2627128125
7368,47,7,4.6875,26.4319011977539
7369,47,7,3.96600566572238,98.7369119973145
7370,47,7,4.67289719626168,58.1319015703125
7371,47,7,2.13903743315508,49.3749990898438
7372,47,7,1.96078431372549,37.512338755127
7373,47,7,5.03110630240736,52.0739823901367
7374,47,7,2.36686390532544,41.179285390625
7375,47,7,1.05263157894737,15.8351314177246
7376,47,7,0,20.6143154086914
7377,47,7,10.2564102564103,45.2674048857422
7378,47,7,7.72797527047913,161.028294906982
7379,47,7,3.41880341880342,28.8711718918457
7380,47,7,4.41176470588235,46.4489293359375
7381,47,7,5.0314465408805,63.6936567512207
7382,47,7,0.806451612903226,44.6824453535156
7383,47,7,6.89655172413793,104.669956570313
7384,47,7,5.05050505050505,98.8683446247559
7385,47,7,7.12074303405573,13.2919635661621
7386,47,7,4.95867768595041,43.9734677817383
7387,47,7,3.06513409961686,79.716613875
7388,47,7,4.44444444444444,19.1746165949707
7389,47,7,3.92749244712991,74.4514801337891
7390,47,7,3.2258064516129,19.067156467041
7391,47,7,4.04040404040404,45.1554015949707
7392,47,7,4.0983606557377,98.5924299382324
7393,47,7,2.45398773006135,43.2008590893555
7394,47,7,7.73402499410516,24.8060573510742
7395,47,7,7.38636363636364,67.0468175671387
7396,47,7,5.9016393442623,35.2140556447754
7397,47,7,5.06787330316742,117.349971176514
7398,47,7,4.65320456540825,43.1100397619629
7399,47,7,6.32911392405063,108.862751083984
7400,47,7,4.8344118766654,76.1688334172363
7401,47,7,4.91803278688525,68.4141073312988
7402,47,7,4.18006430868167,84.8073653000488
7403,47,7,5.92255125284738,110.807497319092
7404,47,7,9.38798427849523,252.835516760498
7405,47,7,5.49828178694158,48.7540331213379
7406,47,7,7.69230769230769,105.919302220215
7407,47,7,0,13.0602617658691
7408,47,7,12.5,42.4830737460938
7409,47,7,0,53.8783802749023
7410,47,7,4.12844036697248,118.491514233398
7411,47,7,3.72670807453416,90.5128822915039
7412,47,7,6.42791551882461,47.0480040212402
7413,47,7,8.25082508250825,68.1264683156738
7414,47,7,7.92356094150548,108.275317222168
7415,47,7,1.5748031496063,65.3966509816895
7416,47,7,2.63157894736842,34.0629542722168
7417,47,7,2.11640211640212,79.1861837602539
7418,47,7,4.60251046025105,83.50970690625
7419,47,7,2.38095238095238,26.2608748173828
7420,47,7,3.88349514563107,75.8659711877441
7421,47,7,7.52238805970149,64.7038023564453
7422,47,7,2.04081632653061,55.9558061245117
7423,47,7,5.16717325227964,78.0057883500977
7424,47,7,3.88349514563107,38.3789720666504
7425,47,7,7.64353575640329,354.073553243896
7426,47,7,2,57.1815856367188
7427,47,7,4.34782608695652,31.3074328493652
7428,47,7,9.30232558139535,40.7597299907227
7429,47,7,3.50877192982456,35.6752043793945
7430,47,7,3.77358490566038,40.5071248999023
7431,47,7,3.30578512396694,28.8426238447266
7432,47,7,5.27625684420109,32.0946459787598
7433,47,7,4.54545454545455,20.1542728845215
7434,47,7,6.98529411764706,91.4052482663574
7435,47,7,2.7027027027027,30.770955927002
7436,47,7,5.35885167464115,121.006789378418
7437,47,7,7.14285714285714,31.7803636462402
7438,47,7,4.81927710843374,43.7502109797363
7439,47,7,2.1978021978022,28.6287432585449
7440,47,7,5.97014925373134,37.5998397197266
7441,47,7,3.80622837370242,18.497950619873
7442,47,7,4.0650406504065,109.249986837891
7443,47,7,0,47.0773306945801
7444,47,7,2.42424242424242,67.3874051247559
7445,47,7,5.79710144927536,22.3535500397949
7446,47,7,9.09090909090909,33.2708236491699
7447,47,7,4.54545454545455,76.335623817627
7448,47,7,3.38983050847458,25.8083043413086
7449,47,7,3.3175355450237,181.515959262451
7450,47,7,1.69491525423729,39.3123378803711
7451,47,7,4.49970396684429,127.31421785791
7452,47,7,3.38983050847458,33.0249795925293
7453,47,7,8.19672131147541,21.8931690065918
7454,47,7,6.04206500956023,81.9526425568848
7455,47,7,7.35785953177258,66.8043467939453
7456,47,7,9.67741935483871,20.7543343540039
